"Journal Name","Search URL","Country"
"IEICE Transactions on Fundamentals of Electronics, Communications and Computer Sciences","http://www.scimagojr.com/journalsearch.php?q=IEICE+Transactions+on+Fundamentals+of+Electronics,+Communications+and+Computer+Sciences&tip=jou","Japan"
"IEICE Transactions on Information and Systems","http://www.scimagojr.com/journalsearch.php?q=IEICE+Transactions+on+Information+and+Systems&tip=jou","Japan"
"IET Biometrics","http://www.scimagojr.com/journalsearch.php?q=IET+Biometrics&tip=jou","United Kingdom"
"IET Communications","http://www.scimagojr.com/journalsearch.php?q=IET+Communications&tip=jou","United Kingdom"
"IET Computer Vision","http://www.scimagojr.com/journalsearch.php?q=IET+Computer+Vision&tip=jou","United Kingdom"
"IET Computers and Digital Techniques","http://www.scimagojr.com/journalsearch.php?q=IET+Computers+and+Digital+Techniques&tip=jou","United Kingdom"
"IET Control Theory and Applications","http://www.scimagojr.com/journalsearch.php?q=IET+Control+Theory+and+Applications&tip=jou","United Kingdom"
"IET Image Processing","http://www.scimagojr.com/journalsearch.php?q=IET+Image+Processing&tip=jou","United Kingdom"
"IET Information Security","http://www.scimagojr.com/journalsearch.php?q=IET+Information+Security&tip=jou","United Kingdom"
"IET Signal Processing","http://www.scimagojr.com/journalsearch.php?q=IET+Signal+Processing&tip=jou","United Kingdom"
"IET Software","http://www.scimagojr.com/journalsearch.php?q=IET+Software&tip=jou","United Kingdom"
"IETE Journal of Research","http://www.scimagojr.com/journalsearch.php?q=IETE+Journal+of+Research&tip=jou","India"
"IETSignal Processing","http://www.scimagojr.com/journalsearch.php?q=Signal+Processing&tip=jou","United Kingdom"
"IHRIM : the journal of the Institute of Health RecordInformation and Management","http://www.scimagojr.com/journalsearch.php?q=Information+and+Management&tip=jou","United Kingdom"
"Image and VisionComputing","http://www.scimagojr.com/journalsearch.php?q=Computing&tip=jou","United Kingdom"
"Imaging Science Journal","http://www.scimagojr.com/journalsearch.php?q=Imaging+Science+Journal&tip=jou","United Kingdom"
"Immunome Research","http://www.scimagojr.com/journalsearch.php?q=Immunome+Research&tip=jou","United Kingdom"
"In Silico Biology","http://www.scimagojr.com/journalsearch.php?q=In+Silico+Biology&tip=jou","Netherlands"
"Industrial Management and Data Systems","http://www.scimagojr.com/journalsearch.php?q=Industrial+Management+and+Data+Systems&tip=jou","United Kingdom"
"Industrial Robot","http://www.scimagojr.com/journalsearch.php?q=Industrial+Robot&tip=jou","United Kingdom"
"Infectious Disorders - Drug Targets","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","Netherlands"
"Infocommunications Journal","http://www.scimagojr.com/journalsearch.php?q=Infocommunications+Journal&tip=jou","Hungary"
"INFOR: Information Systems and Operational Research","http://www.scimagojr.com/journalsearch.php?q=INFOR:+Information+Systems+and+Operational+Research&tip=jou","Canada"
"Informacion Tecnologica","http://www.scimagojr.com/journalsearch.php?q=Informacion+Tecnologica&tip=jou","Chile"
"Informatica","http://www.scimagojr.com/journalsearch.php?q=Informatica&tip=jou","Netherlands"
"Informatica","http://www.scimagojr.com/journalsearch.php?q=Informatica&tip=jou","Slovenia"
"Informatica","http://www.scimagojr.com/journalsearch.php?q=Informatica&tip=jou","Netherlands"
"Informatica","http://www.scimagojr.com/journalsearch.php?q=Informatica&tip=jou","Slovenia"
"Informatics in Education","http://www.scimagojr.com/journalsearch.php?q=Informatics+in+Education&tip=jou","Lithuania"
"Informatik-Spektrum","http://www.scimagojr.com/journalsearch.php?q=Informatik-Spektrum&tip=jou","Germany"
"Information (Switzerland)","http://www.scimagojr.com/journalsearch.php?q=Information+(Switzerland)&tip=jou","Switzerland"
"Information and Communications Technology Law","http://www.scimagojr.com/journalsearch.php?q=Information+and+Communications+Technology+Law&tip=jou","United Kingdom"
"Information and Computation","http://www.scimagojr.com/journalsearch.php?q=Information+and+Computation&tip=jou","United States"
"Information and Control","http://www.scimagojr.com/journalsearch.php?q=Information+and+Control&tip=jou","China"
"Information and Management","http://www.scimagojr.com/journalsearch.php?q=Information+and+Management&tip=jou","Netherlands"
"Information and Organization","http://www.scimagojr.com/journalsearch.php?q=Information+and+Organization&tip=jou","United Kingdom"
"Information and Software Technology","http://www.scimagojr.com/journalsearch.php?q=Information+and+Software+Technology&tip=jou","Netherlands"
"Information Display","http://www.scimagojr.com/journalsearch.php?q=Information+Display&tip=jou","United States"
"Information Fusion","http://www.scimagojr.com/journalsearch.php?q=Information+Fusion&tip=jou","Netherlands"
"Information Interaction Intelligence","http://www.scimagojr.com/journalsearch.php?q=Information+Interaction+Intelligence&tip=jou","France"
"Information Polity","http://www.scimagojr.com/journalsearch.php?q=Information+Polity&tip=jou","Netherlands"
"Information Processing and Management","http://www.scimagojr.com/journalsearch.php?q=Information+Processing+and+Management&tip=jou","United Kingdom"
"Information Processing Letters","http://www.scimagojr.com/journalsearch.php?q=Information+Processing+Letters&tip=jou","Netherlands"
"Information Retrieval","http://www.scimagojr.com/journalsearch.php?q=Information+Retrieval&tip=jou","Netherlands"
"Information Sciences","http://www.scimagojr.com/journalsearch.php?q=Information+Sciences&tip=jou","United States"
"Information Sciences and Technology","http://www.scimagojr.com/journalsearch.php?q=Information+Sciences+and+Technology&tip=jou","Iran"
"Information Security Journal","http://www.scimagojr.com/journalsearch.php?q=Information+Security+Journal&tip=jou","United Kingdom"
"Information Security Technical Report","http://www.scimagojr.com/journalsearch.php?q=Information+Security+Technical+Report&tip=jou","United Kingdom"
"Information Services and Use","http://www.scimagojr.com/journalsearch.php?q=Information+Services+and+Use&tip=jou","Netherlands"
"Information Society","http://www.scimagojr.com/journalsearch.php?q=Information+Society&tip=jou","United Kingdom"
"Information Systems","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","United Kingdom"
"Information Systems and e-Business Management","http://www.scimagojr.com/journalsearch.php?q=Information+Systems+and+e-Business+Management&tip=jou","Germany"
"Information Systems Frontiers","http://www.scimagojr.com/journalsearch.php?q=Information+Systems+Frontiers&tip=jou","Netherlands"
"Information Systems Journal","http://www.scimagojr.com/journalsearch.php?q=Information+Systems+Journal&tip=jou","United Kingdom"
"Information Systems Management","http://www.scimagojr.com/journalsearch.php?q=Information+Systems+Management&tip=jou","United States"
"Information Systems Research","http://www.scimagojr.com/journalsearch.php?q=Information+Systems+Research&tip=jou","United States"
"Information Systemsand e-Business Management","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","Germany"
"Information SystemsFrontiers","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","Netherlands"
"Information SystemsJournal","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","United Kingdom"
"Information SystemsManagement","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","United States"
"Information SystemsResearch","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","United States"
"Information Technology and Control","http://www.scimagojr.com/journalsearch.php?q=Information+Technology+and+Control&tip=jou","Lithuania"
"Information Technology and Disabilities","http://www.scimagojr.com/journalsearch.php?q=Information+Technology+and+Disabilities&tip=jou","United States"
"Information Technology and Libraries","http://www.scimagojr.com/journalsearch.php?q=Information+Technology+and+Libraries&tip=jou","United States"
"Information Technology and Management","http://www.scimagojr.com/journalsearch.php?q=Information+Technology+and+Management&tip=jou","Netherlands"
"Information Technology and People","http://www.scimagojr.com/journalsearch.php?q=Information+Technology+and+People&tip=jou","United Kingdom"
"Information Technology for Development","http://www.scimagojr.com/journalsearch.php?q=Information+Technology+for+Development&tip=jou","United Kingdom"
"Information Technology Journal","http://www.scimagojr.com/journalsearch.php?q=Information+Technology+Journal&tip=jou","Pakistan"
"Information Visualization","http://www.scimagojr.com/journalsearch.php?q=Information+Visualization&tip=jou","United Kingdom"
"Information-Wissenschaft und Praxis","http://www.scimagojr.com/journalsearch.php?q=Information-Wissenschaft+und+Praxis&tip=jou","Germany"
"INFORMS Journal on Computing","http://www.scimagojr.com/journalsearch.php?q=INFORMS+Journal+on+Computing&tip=jou","United States"
"INFORMS Journal onComputing","http://www.scimagojr.com/journalsearch.php?q=Computing&tip=jou","United States"
"Infosecurity","http://www.scimagojr.com/journalsearch.php?q=Infosecurity&tip=jou","Netherlands"
"Ingenierie des Systemes d'Information","http://www.scimagojr.com/journalsearch.php?q=Ingenierie+des+Systemes+d'Information&tip=jou","United Kingdom"
"Innovations in Systems and Software Engineering","http://www.scimagojr.com/journalsearch.php?q=Innovations+in+Systems+and+Software+Engineering&tip=jou","United Kingdom"
"Integrated Computer-Aided Engineering","http://www.scimagojr.com/journalsearch.php?q=Integrated+Computer-Aided+Engineering&tip=jou","Netherlands"
"Integrated Ocean DrillingProgram: Preliminary Reports","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","United States"
"Integration, the VLSI Journal","http://www.scimagojr.com/journalsearch.php?q=Integration,+the+VLSI+Journal&tip=jou","Netherlands"
"Inteligencia Artificial","http://www.scimagojr.com/journalsearch.php?q=Inteligencia+Artificial&tip=jou","Spain"
"Intelligent Automation and Soft Computing","http://www.scimagojr.com/journalsearch.php?q=Intelligent+Automation+and+Soft+Computing&tip=jou","United States"
"Intelligent Automation andSoft Computing","http://www.scimagojr.com/journalsearch.php?q=Soft+Computing&tip=jou","United States"
"Intelligent Buildings International","http://www.scimagojr.com/journalsearch.php?q=Intelligent+Buildings+International&tip=jou","United Kingdom"
"Intelligent Data Analysis","http://www.scimagojr.com/journalsearch.php?q=Intelligent+Data+Analysis&tip=jou","Netherlands"
"Intelligent Decision Technologies","http://www.scimagojr.com/journalsearch.php?q=Intelligent+Decision+Technologies&tip=jou","Netherlands"
"Intelligent Engineering Systems Through Artificial NeuralNetworks","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","United States"
"Intelligent Service Robotics","http://www.scimagojr.com/journalsearch.php?q=Intelligent+Service+Robotics&tip=jou","Germany"
"Intelligent Systems Reference Library","http://www.scimagojr.com/journalsearch.php?q=Intelligent+Systems+Reference+Library&tip=jou","United States"
"Interacting with Computers","http://www.scimagojr.com/journalsearch.php?q=Interacting+with+Computers&tip=jou","Netherlands"
"Interaction Studies","http://www.scimagojr.com/journalsearch.php?q=Interaction+Studies&tip=jou","Netherlands"
"Interactive Learning Environments","http://www.scimagojr.com/journalsearch.php?q=Interactive+Learning+Environments&tip=jou","United Kingdom"
"Interdisciplinary Journal of Information, Knowledge, and Management","http://www.scimagojr.com/journalsearch.php?q=Interdisciplinary+Journal+of+Information,+Knowledge,+and+Management&tip=jou","United States"
"Interdisciplinary sciences, computational life sciences","http://www.scimagojr.com/journalsearch.php?q=Interdisciplinary+sciences,+computational+life+sciences&tip=jou","Germany"
"International Arab Journal of Information Technology","http://www.scimagojr.com/journalsearch.php?q=International+Arab+Journal+of+Information+Technology&tip=jou","Jordan"
"International Conference on Application-Specific Systems, Architectures and Processors, Proceedings","http://www.scimagojr.com/journalsearch.php?q=International+Conference+on+Application-Specific+Systems,+Architectures+and+Processors,+Proceedings&tip=jou","United States"
"International Conference on Architectural Support forProgramming Languages and Operating Systems - ASPLOS","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","United States"
"International Conference on Communication Technology Proceedings, ICCT","http://www.scimagojr.com/journalsearch.php?q=International+Conference+on+Communication+Technology+Proceedings,+ICCT&tip=jou","United States"
"International Conference on Database andExpert SystemsApplications - DEXA","http://www.scimagojr.com/journalsearch.php?q=Expert+Systems&tip=jou","United States"
"International Conference on Digital Printing Technologies","http://www.scimagojr.com/journalsearch.php?q=International+Conference+on+Digital+Printing+Technologies&tip=jou","United States"
"International Conference on Geoinformatics","http://www.scimagojr.com/journalsearch.php?q=International+Conference+on+Geoinformatics&tip=jou","United States"
"International Conference on ICT Convergence","http://www.scimagojr.com/journalsearch.php?q=International+Conference+on+ICT+Convergence&tip=jou","United States"
"International Conference on Intelligent User Interfaces, Proceedings IUI","http://www.scimagojr.com/journalsearch.php?q=International+Conference+on+Intelligent+User+Interfaces,+Proceedings+IUI&tip=jou","United States"
"International Conference on Signal Processing Proceedings, ICSP","http://www.scimagojr.com/journalsearch.php?q=International+Conference+on+Signal+Processing+Proceedings,+ICSP&tip=jou","United States"
"International Conference on Systems Biology, ISB","http://www.scimagojr.com/journalsearch.php?q=International+Conference+on+Systems+Biology,+ISB&tip=jou","United States"
"International Conference onMachine Learningand Cybernetics","http://www.scimagojr.com/journalsearch.php?q=Machine+Learning&tip=jou","China"
"International Conference onMechatronics, ICOM 2003","http://www.scimagojr.com/journalsearch.php?q=Mechatronics&tip=jou","United Kingdom"
"International Conference onParallel Computingin Electrical Engineering: Workshop on System Design Automation, SDA, PARELEC 2004","http://www.scimagojr.com/journalsearch.php?q=Parallel+Computing&tip=jou","United States"
"International Conference onSignal ProcessingProceedings, ICSP","http://www.scimagojr.com/journalsearch.php?q=Signal+Processing&tip=jou","United States"
